"Coche: TODOS Servicio/Turno 99999  Desde: 16-01-2018 00:00 Hasta: 16-01-2018 22:01 Coche: "
Seccion-Origen;Transaccion;"Tipo Transaccion";"Fecha y hora";Comprobante;Importe;Copia;Destino-Boleto;"Posicion GPS";"Estado GPS";Serie;Equipo;Coche;"Fecha y hora servicio";"Destino servicio";"Cod servicio";Ida/Vuelta;Chofer;Guarda;"Compr./Reporte tipo";"Resp. impresion"
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 09:54:39";1901-134253;$17,00;0;"Cnia Caroya ";"-30 58,8097 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 09:54:39";1901-134252;$17,00;0;"Cnia Caroya ";"-30 58,8097 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 09:52:30";1901-134251;$17,00;0;"Cnia Caroya ";"-30 58,8094 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 09:52:30";1901-134250;$17,00;0;"Cnia Caroya ";"-30 58,8094 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 09:52:12";1901-134249;$17,00;0;"Cnia Caroya ";"-30 58,8095 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 09:51:58";1901-134248;$17,00;0;"Cnia Caroya ";"-30 58,8095 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 09:51:28";1901-134247;$17,00;0;"Cnia Caroya ";"-30 58,8095 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";"Servicio Entrante";"  ";"2018-01-16 09:50:52";;;0;"SIN DEF ";"-30 58,8096 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;;
"Jesus Maria (13)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 09:50:52";;;0;"SIN DEF ";"-30 58,8096 -64 05,6580";A;2183;1900;5103;2018-01-16-10:10:00;"Cnia Caroya (14)";8176;I;334;;1;
"Jesus Maria (13)";"Servicio Saliente";"  ";"2018-01-16 09:50:52";;;0;"SIN DEF ";"-30 58,8096 -64 05,6580";A;2183;1900;5103;2018-01-16-09:10:00;"Cnia Caroya (14)";8175;V;334;;;
"Jesus Maria (13)";"Servicio Entrante";"  ";"2018-01-16 09:50:37";;;0;"SIN DEF ";"-30 58,8095 -64 05,6579";A;2183;1900;5103;2018-01-16-09:10:00;"Jesus Maria (13)";8175;V;334;;;
"Jesus Maria (13)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 09:50:37";;;0;"SIN DEF ";"-30 58,8095 -64 05,6579";A;2183;1900;5103;2018-01-16-09:10:00;"Jesus Maria (13)";8175;V;334;;1;
"Jesus Maria (13)";"Servicio Saliente";"  ";"2018-01-16 09:50:37";;;0;"SIN DEF ";"-30 58,8095 -64 05,6579";A;2183;1900;5103;2018-01-16-08:30:00;"Jesus Maria (13)";8174;I;334;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 09:50:22";;;0;"SIN DEF ";"-30 58,8044 -64 05,6474";A;2183;1900;5103;2018-01-16-08:30:00;"Jesus Maria (13)";8174;I;334;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 09:01:23";;;0;"SIN DEF ";"-30 58,8512 -64 05,6548";A;2183;1900;5103;2018-01-16-08:30:00;"Jesus Maria (13)";8174;I;334;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 08:58:53";;;0;"SIN DEF ";"-30 58,8045 -64 05,6454";A;2183;1900;5103;2018-01-16-08:30:00;"Jesus Maria (13)";8174;I;334;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 08:58:40";;;0;"SIN DEF ";"-30 58,7805 -64 05,6546";A;2183;1900;5103;2018-01-16-08:30:00;"Jesus Maria (13)";8174;I;334;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 08:57:57";;;0;"SIN DEF ";"-30 58,8323 -64 05,6905";A;2183;1900;5103;2018-01-16-08:30:00;"Jesus Maria (13)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" CC01 ";"2018-01-16 08:56:50";;;0;"SIN DEF ";"-30 58,9713 -64 05,7634";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" CC02 ";"2018-01-16 08:55:37";;;0;"SIN DEF ";"-30 59,1471 -64 05,8530";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" CC03 ";"2018-01-16 08:55:11";;;0;"SIN DEF ";"-30 59,3225 -64 05,9441";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 08:54:55";;;0;"SIN DEF ";"-30 59,3807 -64 05,9196";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N020 ";"2018-01-16 08:53:29";;;0;"SIN DEF ";"-30 59,4663 -64 05,8544";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N019 ";"2018-01-16 08:51:56";;;0;"SIN DEF ";"-30 59,8990 -64 06,2372";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N018 ";"2018-01-16 08:51:25";;;0;"SIN DEF ";"-31 00,1724 -64 06,3722";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Cambio Localidad GPS";"  ";"2018-01-16 08:51:18";;;0;"SIN DEF ";"-31 00,2359 -64 06,4038";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N017 ";"2018-01-16 08:51:05";;;0;"SIN DEF ";"-31 00,3588 -64 06,4645";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N016 ";"2018-01-16 08:50:23";;;0;"SIN DEF ";"-31 00,7506 -64 06,6589";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N015 ";"2018-01-16 08:49:59";;;0;"SIN DEF ";"-31 00,9961 -64 06,7255";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N014 ";"2018-01-16 08:49:33";;;0;"SIN DEF ";"-31 01,2196 -64 06,8328";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Est Caroya (68)";"Salida de Terminal";"  ";"2018-01-16 08:49:28";;;0;"SIN DEF ";"-31 01,2559 -64 06,8511";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Est Caroya (68)";"Entrada a Terminal";"  ";"2018-01-16 08:49:15";;;0;"SIN DEF ";"-31 01,3440 -64 06,8934";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Est Caroya (68)";"Salida de Terminal";"  ";"2018-01-16 08:34:41";;;0;"SIN DEF ";"-31 01,3662 -64 06,9072";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Est Caroya (68)";"Entrada a Terminal";"  ";"2018-01-16 08:34:27";;;0;"SIN DEF ";"-31 01,2996 -64 06,8742";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N014 ";"2018-01-16 08:34:15";;;0;"SIN DEF ";"-31 01,2130 -64 06,8306";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N015 ";"2018-01-16 08:33:53";;;0;"SIN DEF ";"-31 01,0023 -64 06,7299";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N016 ";"2018-01-16 08:33:28";;;0;"SIN DEF ";"-31 00,7565 -64 06,6638";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Est Caroya (68)";"Cambio Localidad GPS";"  ";"2018-01-16 08:32:40";;;0;"SIN DEF ";"-31 00,3229 -64 06,4485";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N018 ";"2018-01-16 08:32:23";;;0;"SIN DEF ";"-31 00,1713 -64 06,3738";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N019 ";"2018-01-16 08:31:54";;;0;"SIN DEF ";"-30 59,8940 -64 06,2373";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Control de Paso";" N021 ";"2018-01-16 08:30:48";;;0;"SIN DEF ";"-30 59,5229 -64 06,0540";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 08:27:47";;;0;"SIN DEF ";"-30 58,8456 -64 05,7073";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Servicio Entrante";"  ";"2018-01-16 08:23:25";;;0;"SIN DEF ";"-30 58,8104 -64 05,6576";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;;
"Jesus Maria (13)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 08:23:25";;;0;"SIN DEF ";"-30 58,8104 -64 05,6576";A;2183;1900;5103;2018-01-16-08:30:00;"Cnia Caroya (14)";8174;I;334;;1;
"Jesus Maria (13)";"Servicio Saliente";"  ";"2018-01-16 08:23:25";;;0;"SIN DEF ";"-30 58,8104 -64 05,6576";A;2183;1900;5103;2018-01-16-07:55:00;"Cnia Caroya (14)";8173;V;334;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 08:22:56";;;0;"SIN DEF ";"-30 58,8046 -64 05,6476";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 08:22:42";;;0;"SIN DEF ";"-30 58,7768 -64 05,6562";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 08:22:20";;;0;"SIN DEF ";"-30 58,8251 -64 05,6892";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Jesus Maria (13)";"Control de Paso";" CC01 ";"2018-01-16 08:21:16";;;0;"SIN DEF ";"-30 58,9681 -64 05,7628";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Jesus Maria (13)";"Control de Paso";" CC02 ";"2018-01-16 08:20:27";;;0;"SIN DEF ";"-30 59,1463 -64 05,8525";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 08:19:46";1901-134246;$15,00;0;"Jesus Maria ";"-30 59,3207 -64 05,9410";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Jesus Maria (13)";"Control de Paso";" CC03 ";"2018-01-16 08:19:39";;;0;"SIN DEF ";"-30 59,3226 -64 05,9416";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 08:19:19";;;0;"SIN DEF ";"-30 59,3835 -64 05,9160";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Jesus Maria (13)";"Cambio Localidad GPS";"  ";"2018-01-16 08:18:25";;;0;"SIN DEF ";"-30 59,4875 -64 05,7948";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 08:17:57";;;0;"SIN DEF ";"-30 59,5327 -64 05,7379";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:17:07";1901-134245;$17,00;0;"Jesus Maria ";"-30 59,6756 -64 05,5702";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC06 ";"2018-01-16 08:17:04";;;0;"SIN DEF ";"-30 59,6767 -64 05,5687";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 08:15:02";;;0;"SIN DEF ";"-30 59,8192 -64 05,4042";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:14:37";1901-134244;$17,00;0;"Jesus Maria ";"-30 59,9611 -64 05,2368";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:14:27";1901-134243;$17,00;0;"Jesus Maria ";"-30 59,9611 -64 05,2368";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC08 ";"2018-01-16 08:14:23";;;0;"SIN DEF ";"-30 59,9618 -64 05,2375";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:13:59";1901-134242;$17,00;0;"Jesus Maria ";"-31 00,0480 -64 05,1348";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:13:33";1901-134241;$17,00;0;"Jesus Maria ";"-31 00,0981 -64 05,0745";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:13:33";1901-134240;$17,00;0;"Jesus Maria ";"-31 00,0981 -64 05,0745";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC09 ";"2018-01-16 08:13:14";;;0;"SIN DEF ";"-31 00,1083 -64 05,0647";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:11:36";1901-134239;$17,00;0;"Jesus Maria ";"-31 00,2250 -64 04,9271";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:11:26";1901-134238;$17,00;0;"Jesus Maria ";"-31 00,2262 -64 04,9266";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:11:26";1901-134237;$17,00;0;"Jesus Maria ";"-31 00,2262 -64 04,9266";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC10 ";"2018-01-16 08:11:15";;;0;"SIN DEF ";"-31 00,2295 -64 04,9255";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:10:20";1901-134236;$17,00;0;"Jesus Maria ";"-31 00,3706 -64 04,7606";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:10:14";1901-134235;$17,00;0;"Jesus Maria ";"-31 00,3706 -64 04,7607";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 08:10:09";;;0;"SIN DEF ";"-31 00,3717 -64 04,7597";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC12 ";"2018-01-16 08:09:34";;;0;"SIN DEF ";"-31 00,5166 -64 04,5944";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:08:39";1901-134234;$17,00;0;"Jesus Maria ";"-31 00,6575 -64 04,4256";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:08:32";1901-134233;$17,00;0;"Jesus Maria ";"-31 00,6578 -64 04,4254";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC13 ";"2018-01-16 08:08:23";;;0;"SIN DEF ";"-31 00,6624 -64 04,4208";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:07:50";1901-134232;$17,00;0;"Jesus Maria ";"-31 00,7974 -64 04,2614";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:07:29";1901-134231;$17,00;0;"Jesus Maria ";"-31 00,7978 -64 04,2612";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC14 ";"2018-01-16 08:07:22";;;0;"SIN DEF ";"-31 00,8082 -64 04,2505";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC15 ";"2018-01-16 08:06:47";;;0;"SIN DEF ";"-31 00,9651 -64 04,0677";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:06:30";1901-134230;$17,00;0;"Jesus Maria ";"-31 00,9662 -64 04,0653";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:06:19";1901-134229;$17,00;0;"Jesus Maria ";"-31 00,9664 -64 04,0650";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:06:19";1901-134228;$17,00;0;"Jesus Maria ";"-31 00,9664 -64 04,0650";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC16 ";"2018-01-16 08:05:45";;;0;"SIN DEF ";"-31 01,0590 -64 03,9577";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:05:01";1901-134227;$17,00;0;"Jesus Maria ";"-31 01,1791 -64 03,8091";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:04:48";1901-134226;$17,00;0;"Jesus Maria ";"-31 01,1795 -64 03,8093";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC17 ";"2018-01-16 08:04:34";;;0;"SIN DEF ";"-31 01,2198 -64 03,7663";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC18 ";"2018-01-16 08:03:14";;;0;"SIN DEF ";"-31 01,3546 -64 03,6135";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:02:37";1901-134225;$17,00;0;"Jesus Maria ";"-31 01,4317 -64 03,5194";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC19 ";"2018-01-16 08:02:30";;;0;"SIN DEF ";"-31 01,4326 -64 03,5189";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC20 ";"2018-01-16 08:02:03";;;0;"SIN DEF ";"-31 01,5221 -64 03,4176";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:01:41";1901-134224;$17,00;0;"Jesus Maria ";"-31 01,5313 -64 03,4030";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:01:47";1901-134223;$17,00;0;"Jesus Maria ";"-31 01,5326 -64 03,4035";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"PASE DISCPC  ";"2018-01-16 08:01:17";1907-8665;;0;"Jesus Maria ";"-31 01,6523 -64 03,2678";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;25;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 08:00:42";1901-134222;$17,00;0;"Jesus Maria ";"-31 01,6721 -64 03,2386";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC21 ";"2018-01-16 08:00:32";;;0;"SIN DEF ";"-31 01,6842 -64 03,2336";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC22 ";"2018-01-16 07:59:53";;;0;"SIN DEF ";"-31 01,9219 -64 02,9556";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"AB OBRERO  ";"2018-01-16 07:59:39";1902-14510;;0;"Jesus Maria ";"-31 01,9285 -64 02,9453";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;8;
"Cnia Caroya (14)";"Control de Paso";" CC23 ";"2018-01-16 07:59:06";;;0;"SIN DEF ";"-31 02,1243 -64 02,7171";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 07:58:35";1901-134221;$17,00;0;"Jesus Maria ";"-31 02,3161 -64 02,4874";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" X019 ";"2018-01-16 07:57:56";;;0;"SIN DEF ";"-31 02,4150 -64 02,3786";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 07:57:17";1901-134220;$17,00;0;"Jesus Maria ";"-31 02,5133 -64 02,2569";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 07:57:09";1901-134219;$17,00;0;"Jesus Maria ";"-31 02,5129 -64 02,2574";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC25 ";"2018-01-16 07:57:04";;;0;"SIN DEF ";"-31 02,5170 -64 02,2544";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";Venta;"EFECTIVO  ";"2018-01-16 07:56:03";1901-134218;$17,00;0;"Jesus Maria ";"-31 02,7134 -64 02,0244";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Control de Paso";" CC26 ";"2018-01-16 07:55:59";;;0;"SIN DEF ";"-31 02,7119 -64 02,0245";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Salida de Terminal";"  ";"2018-01-16 07:55:26";;;0;"SIN DEF ";"-31 02,8917 -64 01,8131";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC27 ";"2018-01-16 07:55:25";;;0;"SIN DEF ";"-31 02,8985 -64 01,8051";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Servicio Entrante";"  ";"2018-01-16 07:54:50";;;0;"SIN DEF ";"-31 03,0000 -64 01,7013";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;;
"Cnia Caroya (14)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 07:54:50";;;0;"SIN DEF ";"-31 03,0000 -64 01,7013";A;2183;1900;5103;2018-01-16-07:55:00;"Jesus Maria (13)";8173;V;334;;1;
"Cnia Caroya (14)";"Servicio Saliente";"  ";"2018-01-16 07:54:50";;;0;"SIN DEF ";"-31 03,0000 -64 01,7013";A;2183;1900;5103;2018-01-16-07:20:00;"Jesus Maria (13)";8172;I;334;;;
"Cnia Caroya (14)";"Entrada a Terminal";"  ";"2018-01-16 07:54:39";;;0;"SIN DEF ";"-31 02,9271 -64 01,7743";A;2183;1900;5103;2018-01-16-07:20:00;"Cnia Caroya (14)";8172;I;334;;;
"Cnia Caroya (14)";"Control de Paso";" CC27 ";"2018-01-16 07:54:36";;;0;"SIN DEF ";"-31 02,9035 -64 01,8005";A;2183;1900;5103;2018-01-16-07:20:00;"Cnia Caroya (14)";8172;I;334;;;
